贵州财经大学花溪校区-文德楼,26.386058,106.65104
贵州财经大学花溪校区-力行楼,26.383889,106.650949
花溪民族中学,26.387341,106.687238
党武中学,26.389209,106.602409
贵阳中医学院(花溪新校区),26.38931,106.62639
贵州轻工职业技术学院-第二教学楼,26.391524,106.6297
贵阳中医学院花溪新校区-B5教学楼,26.388596,106.626524
贵阳中医学院花溪新校区-A1教学楼,26.389803,106.626433
贵州轻工职业技术学院-第四教学楼,26.391746,106.630143
贵州轻工职业技术学院-第五教学楼,26.39222,106.630143
贵州轻工职业技术学院-第三教学楼,26.391301,106.630153
贵阳中医学院花溪新校区南区-B1科教楼,26.388918,106.626791
贵阳中医学院花溪新校区南区-二号教学楼,26.388256,106.627077
贵州轻工职业技术学院,26.392307,106.632488
贵州轻工职业技术学院-艺术设计系,26.390248,106.631772
贵州轻工职业技术学院-第一教学楼,26.389642,106.631757
贵州师范大学研究生学院,26.389702,106.638221
贵州师范大学(花溪校区),26.389193,106.642337
贵州师范大学花溪校区公共教学楼,26.39015,106.642056
学生事物服务中心(贵州师范大学新校区),26.391831,106.64219
贵州师范大学-致贤楼,26.390776,106.641146
贵州师范大学-烛物楼,26.390306,106.640396
贵州师范大学-御物楼,26.390294,106.640236
贵州师范大学-致远楼,26.390511,106.640775
贵州师范大学-格物楼,26.389615,106.641089
贵州师范大学-致著楼,26.39117,106.640713
中共贵州师范大学委员会,26.39162,106.644835
贵州师范大学花溪校区-行政楼,26.391309,106.644597
贵州师范大学花溪校区-经济与管理学院,26.389323,106.645591
贵州财经大学花溪校区兰香园,26.390089,106.651713
贵州行政学院,26.388566,106.68392
花溪碧桂园国际学校,26.389629,106.734429
贵阳市花溪区碧桂园国际学校-幼儿园,26.389171,106.734845
快乐宝贝双语幼儿园,26.390968,106.751763
贵阳品华中学,26.390785,106.754708
涟江小学,26.390785,106.754708
国营涟江化工厂子弟学校,26.390492,106.754922
贵安新区金莺双语艺术幼儿园,26.393762,106.603936
花溪大学城管委会,26.394184,106.631955
贵州轻工职业技术学院-第六教学楼,26.392678,106.630232
电子科技大学贵州函授站,26.395093,106.671968
中国工商银行离行式自助银行(贵州分行营业部花溪支行田园中路花溪电子工业学校),26.395142,106.672497
中国工商银行银亭式自助银行(贵州分行营业部花溪支行电子工业学校内电子工业学校),26.395283,106.672488
贵州省电子工业学校-东门,26.395122,106.672402
龙里县水场中学,26.395132,106.786032
贵州大学明德学院教学楼,26.401205,106.637686
扬中小学,26.401475,106.71578
IB国际学校,26.398679,106.735868
贵州城市职业学院,26.40471,106.673163
实验实训大楼,26.405132,106.672689
贵州大学农业生物技术校内实习基地,26.406965,106.683948
磊庄小学,26.415264,106.581752
贵阳市花溪区职业技术学校,26.41507,106.582188
金太阳幼儿园,26.414556,106.581542
托尼盖职业学校,26.415129,106.581423
贵阳市花溪区职业技术学校-西门,26.414899,106.581442
贵阳市花溪区党武乡民族小学,26.41339,106.603354
党武乡民族小学农民文化技术学校,26.413016,106.603513
董萌幼儿园,26.411993,106.674273
云上之星幼儿园,26.412378,106.678694
贵阳市花溪区阳光小学,26.413646,106.684771
花溪区阳光小学家长学校,26.413871,106.685118
奇蕾第三幼儿园,26.415083,106.75192
孟关汽车城幼儿园,26.410717,106.752982
快乐屋艺术幼儿园,26.419055,106.656123
花溪二小保利溪湖校区,26.415836,106.666086
花溪第三小学,26.419035,106.677131
杨中幼儿园,26.418517,106.721743
孟关乡中心完小,26.416213,106.755142
孟关乡幼儿园,26.417232,106.756842
孟关苗族布依族乡中心幼儿园,26.416243,106.755132
文杰补习学校,26.418031,106.755455
外婆家幼儿园,26.423151,106.57545
溪湖国际幼儿园,26.420283,106.664791
金鑫幼儿园,26.42424,106.665866
清溪学校,26.420538,106.683295
兰馨桂馥艺术幼儿园,26.421879,106.681111
清溪学校-东北门,26.420494,106.683265
红阳幼儿园,26.422353,106.684915
把伙小学,26.423771,106.705282
贵阳市花溪第五中学,26.420362,106.754536
中共孟关民族乡孟关中学支部委员会,26.420339,106.755112
贵筑办事处马洞小学,26.426344,106.626364
贵阳市神农医药职业技术学校,26.427798,106.664123
贵州大学(花溪南校区),26.427995,106.678321
贵州大学-农学院,26.428795,106.677759
贵州大学(南校区)-逸夫楼,26.428776,106.679274
贵州大学-农学生物楼,26.428941,106.67774
贵州大学(南校区)-同德楼,26.428322,106.677812
贵州大学(南校区)-林学楼,26.428548,106.677156
林学院实验楼,26.428363,106.677937
贵州大学-同心楼,26.428307,106.678829
贵州大学-喀斯特生态环境研究中心,26.428363,106.677936
贵州大学-风景园林规划设计研究中心,26.428363,106.677937
贵阳市花溪区遥知萌幼儿园,26.427047,106.683527
贵阳博思计算机学校,26.42868,106.683147
贵阳博思计算机学校-北门,26.428968,106.683157
花溪区第二中学,26.425761,106.685242
明珠中英文幼儿园,26.4268,106.687032
贵州省旅游学校,26.432724,106.666293
贵州省旅游学校-西南门,26.432738,106.665872
金筑工业学校培训中心,26.43232,106.666868
马路关幼儿园,26.429872,106.671521
贵州大学-致知楼,26.429717,106.677207
北京大风车双语幼儿园(花溪祥盛园),26.432895,106.68004
贵州大学(南校区)-动物科学学院,26.432132,106.678986
贵州大学(花溪南校区)-动物科学楼,26.429008,106.678825
贵州大学-林学院,26.432113,106.678923
贵州大学-培训接待中心,26.432613,106.677918
贵州大学生物学博士后科研流动站,26.432393,106.677878
贵州大学(南校区)-茶学专业实验室,26.43001,106.678945
贵州大学-笃实楼,26.429256,106.677073
贵州大学南校区-综合实验楼,26.430425,106.678457
贵州大学-烟草科学研究中心,26.430221,106.678965
花溪一中,26.431335,106.682552
花溪区第三幼儿园,26.430063,106.681438
小太阳双语幼儿园(徐家冲南路),26.433097,106.684276
花溪区第二幼儿园,26.429866,106.68079
花二幼,26.430255,106.680795
睿思幼儿园,26.430681,106.683157
紫贝贝围棋学校,26.43349,106.681977
贵州佳强教育学校,26.432092,106.682109
中共花溪区第三中学支部委员会,26.432384,106.68571
花溪区职成教中心,26.432835,106.68583
花溪区法制教育学校,26.43282,106.686004
花溪区教师进修学校,26.432835,106.68583
花溪大寨村民主幼儿园,26.435924,106.670895
花溪第二小学,26.435858,106.680015
纽绅教育·花溪南苑中英文幼儿园,26.433746,106.677955
贵阳华溪学校,26.435411,106.677619
贵阳纽绅外国语学校,26.433894,106.678964
七彩虹午托园,26.434476,106.679301
爱之家午托园,26.43463,106.678905
花溪第二小学-家长学校,26.435919,106.680135
童溪少儿午托园,26.434378,106.679359
贵阳宇华外语学校,26.437791,106.683954
思迈尔外语学校,26.436141,106.682663
华宇双语幼儿园,26.436415,106.686459
中国工商银行贵州省分行干部学校,26.435584,106.68537
中国工商银行贵州金融培训学校,26.435082,106.685374
欣荣幼儿园,26.436,106.735572
贵阳市花溪英豪学校,26.442338,106.668073
吉林幼儿园,26.441879,106.670523
贵阳市花溪小学,26.440919,106.674775
贵阳市花溪区溪北小学,26.439896,106.671978
溪北街道办事处-中心完小,26.439959,106.672426
中共花溪小学支部委员会,26.441489,106.674921
溪北街道办事处-农民文化技术学校,26.43987,106.67225
贵阳市花溪区华艺学校,26.440104,106.681412
花溪幼儿园,26.440055,106.682218
花溪区第四幼儿园,26.440283,106.681323
清华中学,26.440579,106.685982
贵阳市花溪区石板镇芦荻小学,26.442998,106.57209
石板镇芦荻村农民文化技术学校,26.442921,106.572226
花溪区贵筑办事处天鹅小学,26.44437,106.613258
金鹰卡通幼儿园,26.443619,106.668542
贵州大学西校区-学务中心,26.446545,106.671111
贵州大学-西校区工程训练中心,26.446965,106.668271
纽绅教育北苑中英文幼儿园,26.446202,106.682367
马利芭蕾舞学校,26.444171,106.683609
贵州大学-材料与冶金学院,26.447637,106.665928
贵州大学-矿业学院,26.448666,106.666585
贵州大学西校区-资源与环境工程学院,26.449998,106.665814
贵州大学-酿酒与食品工程学院,26.447637,106.665928
贵州大学-东楼,26.448694,106.668043
贵州大学-西楼,26.448502,106.667233
贵州大学-电气工程学院,26.448575,106.670042
贵州大学西校区-土木工程学院,26.447775,106.670183
贵州大学西校区-化学与化工学院,26.448111,106.666594
贵州大学-矿业学院,26.448666,106.666585
贵州大学西校区-机械工程学院,26.448818,106.670689
贵州大学-化工及环境研究测试中心,26.448577,106.666605
贵州大学-西实验楼,26.44788,106.667622
贵州大学-科技园,26.44923,106.670284
贵州大学(花溪北校区),26.450442,106.678823
贵州大学-博学楼,26.449193,106.67953
贵州大学-外国语学院,26.449797,106.678551
贵州大学-管理学院,26.45147,106.67903
贵州大学-研究生院,26.448706,106.680082
贵州大学-慎思楼,26.450554,106.679136
贵州大学-MBA教育中心,26.450614,106.679045
贵州大学-人文学院,26.451516,106.680049
贵州大学-学生资助管理中心,26.448878,106.680215
贵州大学-法学楼,26.450274,106.679246
贵州大学网络与信息化管理中心,26.449822,106.678654
贵州大学-本专科招生办公室,26.450103,106.6793
贵州大学理化实验楼,26.448915,106.677878
贵州大学Bookstore,26.450697,106.678613
贵州大学-国际教育学院,26.448395,106.67993
贵州大学-人文楼,26.451476,106.680006
贵州大学-致远楼,26.451617,106.679061
贵州大学-一号教学实验楼,26.449204,106.679571
贵州大学旅游与文化产业学院,26.451516,106.680049
贵州大学-汉语考试考点,26.448222,106.679529
贵州大学-图书与信息中心,26.450779,106.679295
贵州大学-国际交流与合作处,26.448222,106.679529
贵州大学图书中心,26.450697,106.678613
贵州大学-港澳台办公室,26.448222,106.679529
贵州大学-教育教学评估中心,26.448222,106.679529
花溪海洋学校,26.447291,106.676668
中国贵州大学国际教育学院越南河静中专职职业学校汉语培训基地,26.448222,106.679529
贵州大学-贵州文化研究中心,26.451482,106.67973
贵州大学子弟学校,26.450128,106.682734
贵州大学公共管理学院-社会工作专业实践基地,26.449102,106.68102
贵州大学堂,26.449051,106.681129
贵州大学社会治安综合治理委员会办公室,26.448855,106.682457
摆项小学,26.452859,106.582279
上海外国语大学贵阳外国语实验学校,26.45298,106.656775
贵大附中,26.454284,106.658346
青苹果幼儿园,26.453072,106.658444
贵州大学(西校区),26.452025,106.66594
贵州大学崇文楼,26.455277,106.663275
贵州大学西校区崇学楼,26.455668,106.668892
贵州大学(北校区)-逸夫综合教学楼,26.452181,106.680043
贵州大学体质健康测试中心,26.451956,106.676901
贵州大学-青年研究与发展中心,26.45402,106.679181
贵州大学贵州医科大学合作共建应用心理学教学实习基地,26.45402,106.679181
贵州大学-心理健康咨询中心,26.454269,106.679018
贵州大学-法学院,26.452239,106.680722
指尖大学校园微创业贵大体验店,26.452704,106.680952
贵州大学教工住宅-35幢,26.451757,106.681614
贵州大学法律服务中心,26.452049,106.680741
贵州省高等学校人文社会科学研究基地马克思主义经济学发展与应用研究中心,26.452239,106.680722
改毛小学,26.455239,106.754006
小孟园区第一小学,26.460458,106.716549
华阳小学分校,26.459544,106.716386
花溪第四中学,26.465028,106.606224
贵州民族大学-子弟学校,26.463375,106.676085
贵州民族大学附属学校,26.462659,106.678537
贵州民族大学幼儿园,26.463199,106.67825
贵州民族大学新校区管理委员会,26.464896,106.677531
贵州民族大学后勤处(集团)交通运输服务中心,26.461992,106.678388
贵州川达挖掘机培训学校,26.462794,106.677229
溜溜堂室内设计培训学校,26.464439,106.677577
民望中学,26.461583,106.731681
小河区第十二小学,26.461495,106.731641
花溪石板英华学校,26.469009,106.614743
云凹花园幼儿园,26.46857,106.627176
贵州民族大学-研究生楼,26.46729,106.674615
共青团贵州民校大学委员会,26.469839,106.673748
贵州民族大学-三号办公楼,26.467685,106.675548
贵州民族大学-研究生院,26.467067,106.674354
贵州民族大学-3号教学楼,26.468516,106.675459
贵州民族大学-14号教学楼,26.467065,106.674782
贵州民族大学-民族学与社会学学院,26.468769,106.675471
贵州民族大学-10号教学楼,26.46955,106.673697
贵州民族大学-体育学院,26.46964,106.67379
贵州民族大学-体育与健康学院,26.469628,106.673712
贵州民族大学-数字化校园服务中心,26.469315,106.675378
贵州民族大学-教育评估中心,26.467067,106.674354
贵州民族大学-校园安全监控中心,26.469471,106.675612
贵州民族大学-聚香苑,26.467274,106.673436
大学生综合服务中心,26.469839,106.673748
全国体育传统项目学校体育师资培训基地,26.469628,106.673712
贵州民族大学-民族文化产业研究中心,26.468724,106.675551
贵州民族大学-十五号综合教学楼,26.46823,106.676238
贵州民族大学-民族医药学院,26.468233,106.67604
中共贵州民族大学委员会,26.469269,106.676528
贵州民族大学-继续教育学院,26.469806,106.677624
西南大学-现代远程教育贵州民族大学校外学习中心,26.469785,106.677588
贵州民族大学-8号教学楼,26.469631,106.677722
贵州民族学院-成人教育学院,26.469801,106.677614
贵州民族大学物理实验教学示范中心,26.469705,106.676266
贵州民族学院-高等职业技术教育学院,26.469705,106.677626
中国工商银行银亭式自助银行(贵州分行营业部花溪支行贵州民族学院),26.469196,106.676483
贵州省自学考试委员会贵州民族大学-直属考点,26.469518,106.677652
贵阳鑫鑫驾驶学校,26.467458,106.677574
贵州民族大学-学术交流中心,26.466313,106.681317
贵阳鑫鑫驾驶学校,26.468639,106.69132
牛郎关天使幼儿园,26.467035,106.752554
贵州民族大学-6号教学楼,26.471278,106.675253
贵州民族大学-2号教学楼,26.470853,106.675464
贵州民族大学-传媒学院,26.471554,106.674979
贵州民族大学-法学院,26.470415,106.675627
中共贵州民族大学委员会党校法学院分校,26.470329,106.67554
贵州民族学院-理学院,26.471554,106.674979
贵州民族大学-1号教学楼,26.470243,106.675454
贵州民族大学-学生浴楼,26.470117,106.673762
大学生创新创业指导中心创客中心,26.471128,106.674125
贵州民族大学,26.470687,106.676709
贵州民族学院-美术学院,26.471587,106.676546
贵州民族大学-13号教学楼,26.470142,106.675959
贵州民族学院-预科教育学院,26.471745,106.676306
贵州民族大学-5号教学楼,26.470165,106.676328
贵州民族大学-12号教学楼,26.471156,106.676188
贵州民族大学-9号教学楼,26.47171,106.676634
贵州民族大学-化学与环境科学学院,26.470929,106.676205
贵州民族学院-中专部,26.471772,106.676324
贵州民族大学-4号教学楼,26.470891,106.676298
贵州民族大学-7号教学楼,26.471746,106.676306
贵州民族大学-新媒体中心,26.470042,106.677833
贵州民族大学媒体设计与应用大学生创新创业训练中心,26.471229,106.676327
浙江大学孔学堂国学研究中心,26.470788,106.684638
合朋小学,26.478697,106.638058
花溪七星幼儿园,26.478543,106.63955
贵州民族大学人文科技学院-西区,26.475435,106.675577
贵州民族大学-人文科技学院,26.475041,106.677211
贵州民族大学人文科技学院西区-3号教学楼,26.474553,106.677764
贵州民族大学人文科技学院西区-1号教学楼B区,26.475032,106.677282
人文科技学院学生治安服务队办公室,26.474799,106.677445
贵州民族大学人文科技学院西区-1号教学楼,26.474864,106.67723
贵州民族大学人文科技学院西区-2号教学楼,26.475178,106.677956
康寨小学,26.481585,106.576208
康贝怡幼儿园,26.479822,106.640504
花溪民族小学,26.482349,106.672924
童艺苑中英幼儿园,26.479635,106.675439
中共花溪民族小学支部委员会,26.4823,106.672973
贵航新技校,26.483371,106.714507
南明区摆郎小学,26.482313,106.744244
贵阳中医学院-时珍学院,26.483418,106.752751
贵州警官职业学院中专部-实训综合楼,26.483323,106.752434
贵阳中医学院南校区第3教学楼,26.483348,106.752823
贵阳市中山科技学校-图书馆,26.483357,106.752594
谷立小学,26.479271,106.785372
博雅国际双语幼儿园,26.482964,106.835955
合朋金石幼儿园,26.485607,106.64286
贵阳市人民警察学校,26.487431,106.654944
竹林幼儿园,26.483953,106.671573
贵阳市交通技工学校教学区,26.484516,106.678371
贵航高级技工学校,26.48396,106.713959
贵州警官职业学校中专部,26.48398,106.752744
贵州警官职业学院中专部-第一教学楼,26.484835,106.752098
贵州警官职业学院中专部-第一实验楼,26.484611,106.752246
贵州环亚民族职业技术学校,26.486481,106.751743
贵州省贵阳市中山科技学校,26.484506,106.753735
贵龙新苑-龙腾幼儿园,26.484052,106.84033
花溪区石板镇羊龙小学,26.489258,106.628941
烂泥沟中学,26.490735,106.655285
贵州贵阳经济技术学校,26.49076,106.657046
贵阳第七中学分校,26.49191,106.655932
中共贵阳经济技术学校支部委员会,26.491848,106.65615
贵阳经济技术学校汽修实习车间,26.491524,106.655828
贵阳经济技术学校招生就业办,26.491524,106.655828
贵阳经济技术学校汽车结构实训室,26.491524,106.655828
花溪区第二实验幼儿园,26.491589,106.665636
小河区第一实验幼儿园,26.491534,106.665243
贵阳市小河区第十五小学,26.491781,106.718906
贵阳市花溪区第二实验学校,26.490874,106.719601
红林公司-幼儿园,26.489842,106.720989
贵阳市花溪第五幼儿园,26.491793,106.71893
欣芽艺术幼儿园,26.49245,106.722315
贵阳市工读学校,26.492788,106.653682
金竹镇中汇幼儿园,26.494906,106.65511
贵阳市未成年人法制教育学校,26.492938,106.653712
贵阳市工读学校-西北门,26.492978,106.653773
旺明学校,26.495498,106.675843
贵州林城职业技术学校-东南门,26.495955,106.680821
贵阳金筑职业培训学校-西南门,26.496565,106.704987
贵阳金筑职业培训学校,26.496947,106.706597
贵阳市花溪区小河经开区王武幼儿园,26.494665,106.721211
蓝馨幼儿园,26.494766,106.721268
小太阳幼儿园,26.492682,106.747872
贵阳复兴外国语中学,26.494136,106.747027
上海市大同中学国际部贵阳分校,26.494215,106.747205
大风车中英文幼儿园,26.4964,106.747168
贵阳市美加国际学校-西南门,26.49412,106.746915
贵阳市美加国际学校,26.493992,106.748941
久安乡打通小学,26.500385,106.601925
小河区金竹童心幼儿园,26.49768,106.661657
锦绣艺术幼儿园,26.498043,106.65881
启智文化艺术培训学校,26.497474,106.661702
贵阳市花溪区金竹民族学校,26.497991,106.663678
七色花双语幼儿园,26.498075,106.662306
贵阳市花溪区金竹民族学校(西南门),26.497755,106.66302
贵阳经济技术中专,26.499455,106.666971
贵州林城职业技术学校(甲秀南路),26.499635,106.670339
贵州贵阳经济技术学校-西北门,26.500729,106.666808
贵州林城职业技术学校-东南门,26.499561,106.670886
贵阳市铁二局技工学校,26.501656,106.741037
贵阳市铁二局职业技术学校-东南门,26.50158,106.740807
南明区八公里小学,26.499843,106.744091
贵阳市第二十六中学,26.499524,106.744314
贵阳市第十五幼儿园,26.499122,106.744384
贵阳市南明区翠云社区市民学校,26.49945,106.744867
末来星幼儿园,26.501083,106.808802
麦坪乡戈寨小学,26.504356,106.569652
戈寨村农民文化技术学校,26.504308,106.569863
贵州省农科院附属中学,26.505813,106.66393
云上之星幼儿园,26.502073,106.662977
学术交流中心,26.505307,106.665573
贵州省农业科学院,26.502543,106.666829
亲亲宝贝幼儿园,26.506182,106.683183
贵阳市第三十六中学,26.505903,106.687189
贵阳航天幼儿园,26.50585,106.703654
友谊双语幼儿园,26.50513,106.705088
遵义市新世纪外国语学校贵阳航天教学区,26.50622,106.706877
景景舞蹈学校,26.505294,106.706377
黔雅思幼儿园,26.504793,106.720051
贵阳市花溪区东方文武学校,26.503524,106.724852
贵阳铁路司机学校,26.505896,106.74177
贵阳职业技术学院中等职业教育部,26.505943,106.741826
贵铁分局职工学校,26.505944,106.742033
贵阳市铁二局职业技术学校,26.502354,106.740148
贵阳市第一高级技工学校-东门,26.505964,106.742051
中铁五局集团建筑工程有限责任公司贵阳市高级技工学校改扩建工程一期一标段项目经理部,26.505821,106.741593
贝乐迪幼儿园,26.503087,106.744251
花溪区十三小,26.509488,106.65531
贵州省农业科学院院士工作站草业院士分站,26.50704,106.665946
贵阳市林城苗苗学校,26.507888,106.666726
贵州省农科院幼儿园,26.507411,106.667338
红星小学,26.508148,106.683935
贵阳市花溪区第七小学,26.50681,106.686809
育蕾小学,26.508584,106.686598
馨苑幼儿园,26.509943,106.686095
东方小区幼儿园,26.5102,106.685482
花积木幼儿园,26.507109,106.686378
贵阳市小河区兴黔小学家长学校,26.508281,106.686297
贵阳经济技术中专,26.506407,106.691396
贵矿幼儿园,26.510469,106.69339
贵州强力挖掘机培训学校,26.506412,106.692496
育强中学,26.508102,106.696395
亚华外国语中学,26.509378,106.700988
小博士幼儿园,26.51035,106.701815
大拇指双语幼儿园,26.509373,106.712474
贵阳市第三十八中学,26.510171,106.717258
小河区第九小学,26.506614,106.717709
枫阳幼儿园,26.507526,106.717475
小碧小学,26.507868,106.768076
小碧幼儿园,26.508434,106.77277
小河区第三实验学校,26.511163,106.685225
聪贝贝双语幼儿园,26.514203,106.686198
北门居委会市民学校,26.513917,106.697695
北京舞蹈学院中国舞考级点,26.515202,106.701184
贵阳市小河区西工幼儿园,26.515388,106.705463
晶晶艺术幼儿园,26.510971,106.703613
金贝双语幼儿园,26.514959,106.703638
金宸第三幼儿园,26.511125,106.704957
贵州省家庭教育研究会西工幼儿园家长学校,26.515391,106.704932
贵阳市第三十四中学,26.512801,106.708231
小河区第四小学,26.513707,106.708506
贵阳市南欣中学,26.514682,106.711982
贵州西南工具集团有限公司职业技术学校,26.514682,106.711981
贵阳市花溪区第四小学城市学校少年宫,26.513866,106.708557
贵阳市西工职业技术培训学校,26.514709,106.712038
贵州西南工具集团有限公司职业技术学校-东北门,26.514514,106.711957
长沙理工大学贵州函授站,26.513707,106.717392
贵州省机械工业学校,26.512876,106.739295
贵阳市第三十九中学,26.515386,106.741525
二戈寨小学,26.513795,106.739623
贵州省物资学校,26.511029,106.741172
贵阳市南明区二戈寨小学家长学校,26.513574,106.739666
小红帽幼儿园,26.511081,106.742485
南明区二戈寨松花社区市民学校,26.515168,106.740921
贵州省机械工程学校东校,26.513857,106.74002
贵州省物资学校-工会委员会,26.511167,106.741322
贵阳市三十九中家长学校,26.515168,106.740921
贵州省物资学校-东北门,26.511338,106.741918
贵州省机械工业学校-东北门,26.513856,106.739805
贵州省物资学校-纪律检查委员会,26.511167,106.741323
贵阳市南明区二戈寨小学计算机工程学校,26.513574,106.739666
贵阳新东方烹饪学院-行知楼,26.519539,106.682034
花溪区第四实验学校,26.516242,106.681572
贵州黔乐艺术学校,26.516286,106.68322
阳光宝贝·至德国学幼儿园,26.517622,106.682061
贵阳市新东方烹饪中等职业学校-北门,26.51959,106.682591
兴隆苑幼儿园,26.516562,106.696712
贵阳市花溪区漓江小学,26.515538,106.70098
贵阳市小河区第三学区一小校区,26.516045,106.701124
艾迪儿国际幼儿园,26.519629,106.702252
书馨贝儿幼儿园,26.516482,106.700342
小河少林武术学校,26.519612,106.702372
小白兔中英文幼儿园,26.519225,106.705189
CC英语学校,26.516173,106.703791
安博尔幼儿园,26.518642,106.711077
红黄蓝幼儿园,26.515862,106.709384
蓝天启航艺术幼儿园,26.515862,106.710812
小河区永红艺术幼儿园,26.516493,106.70807
小河童心艺术学校,26.515813,106.709351
华阳幼儿园,26.517738,106.713688
中兴世家幼儿园,26.51591,106.714425
童乐幼儿园,26.517931,106.717891
大兴星城幼儿园,26.519175,106.72177
八里屯中小学,26.517334,106.739079
启智幼儿园,26.518885,106.739185
大风车礼仪幼儿园,26.51549,106.737942
南明区第二实验小学,26.51757,106.741493
贵阳市第十幼儿园,26.517531,106.742454
乐佳双语幼儿园,26.51627,106.739435
贵阳市兴宇中小学,26.518742,106.744326
贵州青少年武术训练基地,26.518839,106.744521
贵阳市体校兴甫武术学校-西北门,26.518404,106.744117
久安中心小学,26.520605,106.59789
贵州新世纪中专挖掘机学校,26.521217,106.665559
贵州新世纪中专挖掘机学校-北门,26.521136,106.66547
贵阳市第二十二中学,26.523128,106.684718
贵阳市英语实验学校,26.523875,106.694986
贵阳市英语实验学校-中学部,26.523336,106.696128
音缘艺术培训学校,26.52181,106.702197
永红小学,26.523262,106.705539
溪源学校,26.523427,106.705314
贵州财经大学小河函授站,26.522157,106.707488
贵州新世纪中专挖掘机学校,26.52174,106.707493
贵阳市花溪区蓝贝儿艺术学校,26.524104,106.70723
贵阳贵州大学计算机培训中心,26.521826,106.70693
贵阳市小河区杜荣和文化艺术培训学校,26.524128,106.70634
贵阳市凯信驾驶培训学校小河第一报名点,26.522757,106.707199
红杉树智能英语学校,26.524353,106.707512
小河区第三小学,26.523873,106.713826
浦江小学,26.523841,106.713849
奥运幼儿园,26.52066,106.715572
瑞和幼儿园,26.522765,106.722114
万科大都会学校地下停车场一号出入口,26.524336,106.723469
久安中学,26.525611,106.595692
小河区第十四小学,26.528145,106.662179
贵阳市南明区文晟小学,26.528882,106.683023
花儿幼儿园,26.528914,106.683032
南明甘荫塘小学,26.528815,106.686098
南明区甘萌塘小学,26.528419,106.686355
春芽幼儿园,26.526706,106.687177
七彩阳光艺术中心,26.526041,106.693699
甲秀小学第一分校-山水小学,26.526697,106.695918
甲秀小学分校,26.527034,106.695419
贵阳市乒乓球协会甲秀小学训练基地,26.526697,106.695507
朗奥实验幼儿园,26.528526,106.702283
金太阳国学双语幼儿园,26.527303,106.701525
贵阳市花溪区第五小学,26.52476,106.705445
